기업코드,기업명,종목코드,종합점수,점수갱신일
00260985,한빛네트,036720,0,0
00264529,엔플렉스,040130,0,0
00358545,동서정보기술,055000,0,0
00231567,애드모바일,032600,0,0
00247939,씨모스,037600,0,0
00359614,리더컴,056140,0,0
00153551,허메스홀딩스,012400,0,0
00344746,유티엑스,045880,0,0
00261188,글로포스트,037830,0,0
00268020,쏠라엔텍,030390,0,0
00269287,보홍,041320,0,0
00475286,동북아1호선박투자회사,078420,0,0
00250775,에듀아크,046350,0,0
00114321,데코,013650,0,0
00191108,엘앤씨피,015390,0,0
00167378,희훈디앤지,019640,0,0
00225210,퓨쳐인포넷,058690,0,0
00223346,쓰리디넷,035400,0,0
00174129,제일저축은행,024100,0,0
00114826,제일창업투자,026540,0,0
00173333,현대DSF,016510,0,0
00687599,네프로아이티,950030,0,0
00256292,자강,036790,0,0
00271431,케이엠에스,038830,0,0
00154727,에버리소스,020070,0,0
00246189,제이에스,037110,0,0
00154204,태창기업,007490,0,0
00152631,에이치비이에너지,017300,0,0
00107923,남한제지,001950,0,0
00358095,코어비트,056850,0,0
00510215,동북아8호선박투자회사,082110,0,0
00347619,한국통신데이타,045760,0,0
00372013,케너텍,062730,0,0
00353735,다휘,055250,0,0
00186540,코오롱아이넷,022520,0,0
00128759,캠브리지코오롱,004620,0,0
00535588,네오세미테크,089240,0,0
00264981,디에이치패션,045260,0,0
00231521,핸디소프트,032380,0,0
00159908,케이엠에이치,009690,0,0
00259493,씨엘엘씨디,035710,0,0
00359641,현대푸드시스템,114410,0,0
00103325,고제,002540,0,0
00161639,메리츠종합금융,012420,0,0
00211271,제넥셀세인,034660,0,0
00388272,쓰리디월드,065340,0,0
00264796,스톰이앤에프,043680,0,0
00134909,소예,035010,0,0
00236368,엠엔에프씨,048640,0,0
00684547,하이트맥주,103150,0,0
00251385,보광티에스,066690,0,0
00262682,아인스엠앤엠,040740,0,0
00234555,씨엔씨엔터프라이즈,038420,0,0
00507257,아이알디,084810,0,0
00417963,바이나믹,067850,0,0
00543523,코크렙제7호위탁관리부동산투자회사,086720,0,0
00300566,엔빅스,054170,0,0
00299376,선팩테크,054010,0,0
00112068,마이크로닉스,001190,0,0
00257194,블루스톤디앤아이,033720,0,0
00477372,신지소프트,078700,0,0
00465410,맥쿼리센트럴오피스기업구조조정부동산투자회사,076850,0,0
00331760,테스텍,048510,0,0
00200761,중앙디자인,030030,0,0
00268297,에코페트로시스템,042870,0,0
00161301,한림창업투자,021060,0,0
00237260,헤쎄나,036270,0,0
00297970,미래에셋굿라이프혼합형자녀를위한투자회사10-1,037510,0,0
00107358,일공공일안경콘택트,032030,0,0
00115427,신동방CP,004660,0,0
00267474,지앤알,043630,0,0
00134051,셀런,013240,0,0
00596066,한국베트남15-1유전해외자원개발투자회사,093820,0,0
00347363,에이치원바이오,052310,0,0
00150226,씨앤중공업,008400,0,0
00152914,FnC코오롱,001370,0,0
00158839,제너비오믹스,017010,0,0
00159281,케드콤,011050,0,0
00210537,지엔텍홀딩스,065410,0,0
00240370,동부씨엔아이,044640,0,0
00247887,아이피에스,051820,0,0
00268358,에스브이에이치,046240,0,0
00316488,제이콤,060750,0,0
00264130,옥션,043790,0,0
00540304,네이쳐글로벌,088020,0,0
00617299,GB블루오션베트남주식혼합형투자회사1호,094950,0,0
00262275,엠씨티티코어,052210,0,0
00200798,에이스앤파트너스,032930,0,0
00335924,지앤디윈텍,061050,0,0
00111591,인터피온반도체,014010,0,0
00189343,솔로몬저축은행,007800,0,0
00252588,엠트론스토리지테크놀로지,046320,0,0
00267997,에스티앤아이,031800,0,0
00367376,사이노젠,064060,0,0
00299686,유퍼트,060670,0,0
00463050,엑스로드,074140,0,0
00238913,선우중공업,068770,0,0
00107446,남양,003020,0,0
00114303,엘지데이콤,015940,0,0
00318617,LG파워콤,045820,0,0
00267775,동산진흥,031960,0,0
00394574,티이씨,067950,0,0
00110176,한국기술산업,008320,0,0
00349787,지케이파워,054020,0,0
00136554,스타맥스,017050,0,0
00144562,유성티에스아이,024870,0,0
00370547,네오리소스,058550,0,0
00242439,케이알,035950,0,0
00134060,씨앤상선,000790,0,0
00392600,투미비티,058900,0,0
00259855,코아정보시스템,039990,0,0
00385451,케이에스리소스,066340,0,0
00258944,세계투어,047600,0,0
00798530,동양밸류오션기업인수목적,122290,0,0
00451268,케이이엔지,077960,0,0
00336570,사이버패스,063280,0,0
00363325,산양전기,079870,0,0
00148188,으뜸상호저축은행,032150,0,0
00508566,국제개발,080570,0,0
00133928,세신,004230,0,0
00540784,골든브릿지더블유엠경매부동산일호투자회사,084160,0,0
00298252,엘앤피아너스,061140,0,0
00264556,에이스일렉트로닉스,038690,0,0
00581000,디앤샵,090090,0,0
00359094,더체인지,054120,0,0
00686970,다산자기관리부동산투자회사,105380,0,0
00255309,써니트렌드,035500,0,0
00362380,뉴젠비아이티,054650,0,0
00244862,룩소네이트,033880,0,0
00301015,한서제약,044070,0,0
00297165,현대오토넷,042100,0,0
00105767,LG마이크론,016990,0,0
00173397,서광건설산업,001600,0,0
00259606,플러스프로핏,036660,0,0
00178471,한와이어리스,037020,0,0
00331733,포휴먼,049690,0,0
00104892,알이네트웍스,023670,0,0
00647917,케이알제2호개발전문위탁관리부동산투자회사,101790,0,0
00597764,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호,094520,0,0
00355821,씨티엘테크,088960,0,0
00329677,이디디컴퍼니,052650,0,0
00244871,케이티프리텔,032390,0,0
00246383,메카포럼,035830,0,0
00345499,에스피코프,048130,0,0
00348140,이롬텍,045400,0,0
00215107,이앤텍,047450,0,0
00106508,기린,006070,0,0
00560991,맥스브로,088810,0,0
00265263,토자이홀딩스,037700,0,0
00142564,우방,013200,0,0
00198572,동양매직,023020,0,0
00642648,코웰이홀딩스유한공사,900020,0,0
00537443,아구스,078670,0,0
00113173,대한은박지,007480,0,0
00441872,인스프리트,073130,0,0
00480844,하이럭스,079340,0,0
00262044,트리니티,053070,0,0
00101442,카라반케이디이,032570,0,0
00295875,더존디지털웨어,045380,0,0
00441298,디보스,080140,0,0
00263885,포네이처,045290,0,0
00475532,테이크시스템즈,076090,0,0
00130204,폴켐,033190,0,0
00128731,유리이에스,007050,0,0
00325981,에프아이투어,047370,0,0
00540021,모빌탑,085680,0,0
00362089,올리브나인,052970,0,0
00228916,디패션,030420,0,0
00114215,알덱스,025970,0,0
00264103,에이엠에스,044770,0,0
00109648,오라바이오틱스,016160,0,0
00261212,시노펙스그린테크,037320,0,0
00348007,야호커뮤니케이션,059720,0,0
00275808,브이케이,048760,0,0
00375579,팬택앤큐리텔,063350,0,0
00197324,팬텀엔터테인먼트그룹,025460,0,0
00339063,삼성수산,052560,0,0
00538497,동북아15호선박투자회사,084240,0,0
00329084,비엔디,047940,0,0
00225140,쌈지,033260,0,0
00101947,브이오산업,018890,0,0
00287724,코디콤,041800,0,0
00347840,제네시스엔알디,052640,0,0
00504357,동북아6호선박투자회사,080410,0,0
00269339,인네트,041450,0,0
00634959,한국월드와이드아시아태평양특별자산1호투자회사,098150,0,0
00267094,헤파호프코리아,039350,0,0
00142698,휴리프,006210,0,0
00350057,하이스마텍,057100,0,0
00721981,삼성디지털이미징,108070,0,0
00248691,씨제이인터넷,037150,0,0
00335562,엠넷미디어,056200,0,0
00369675,온미디어,045710,0,0
00265078,유니텍전자,039040,0,0
00267809,위더스기술금융,019430,0,0
00314000,클라스타,037550,0,0
00355292,아시아미디어홀딩스,052810,0,0
00386557,아이스테이션,056010,0,0
00548865,동북아21호선박투자회사,088010,0,0
00221320,에이스디지텍,036550,0,0
00124054,부산저축은행,007830,0,0
00301486,에피밸리,068630,0,0
00149248,아세아페이퍼텍,009380,0,0
00311298,오페스,053470,0,0
00348557,액티투오,047710,0,0
00265342,에이치에스씨홀딩스,038920,0,0
00156734,한국고덴시,027840,0,0
00208693,나리지*온,036850,0,0
00128953,프로비타,014420,0,0
00428792,제로원인터랙티브,069470,0,0
00148744,제일화재해상보험,000610,0,0
00518873,동북아9호선박투자회사,083120,0,0
00300779,굿이엠지,051530,0,0
00397766,아이드림,066850,0,0
00174305,조인에너지,004820,0,0
00320807,태광이엔시,048140,0,0
00106492,렉스엘이앤지,004790,0,0
00592583,코리아퍼시픽05호선박투자회사,093400,0,0
00275260,엑큐리스,048460,0,0
00183914,우경,025920,0,0
00481676,세미텍,081220,0,0
00104971,그린손해보험,000470,0,0
00269773,대양글로벌,040180,0,0
00334767,엔하이테크,046720,0,0
00453752,제너시스템즈,073930,0,0
00140919,엘트온,015050,0,0
00255840,태산엘시디,036210,0,0
00133034,성원건설,012090,0,0
00161028,대우송도개발,004550,0,0
00174475,현대금속,018410,0,0
00251482,트라이써클,034010,0,0
00824659,아이비케이에스스마트에스엠이기업인수목적1호,126680,0,0
00259536,네스테크,037540,0,0
00505198,동북아5호선박투자회사,080980,0,0
00679730,파브코,101990,0,0
00803504,우리기업인수목적1호,122750,0,0
00350118,뉴젠아이씨티,054150,0,0
00352295,인젠,041630,0,0
00240088,지앤에스티,036920,0,0
00356158,영진코퍼레이션,053330,0,0
00560025,코크렙제8호위탁관리부동산투자회사,090540,0,0
00140380,유니온스틸,003640,0,0
00101275,경남모직,001670,0,0
00334493,씨티앤티,050470,0,0
00797674,대우증권그린코리아기업인수목적회사,121910,0,0
00244589,지노시스템,033850,0,0
00802028,한국투자신성장1호기업인수목적회사,123290,0,0
00164292,동원데어리푸드,003900,0,0
00371519,휴먼텍코리아,066060,0,0
00126593,에스에스씨피,071660,0,0
00220181,평산,089480,0,0
00254009,지디코프,036610,0,0
00505541,아시아퍼시픽2호선박투자회사,081190,0,0
00240398,무한투자,034510,0,0
00828309,동부티에스블랙펄기업인수목적,128910,0,0
00349468,블루젬디앤씨,053040,0,0
00808262,부국퓨쳐스타즈기업인수목적,123300,0,0
00252393,예당컴퍼니,049000,0,0
00229818,터보테크,032420,0,0
00154189,케이비물산,008540,0,0
00680161,연합과기공고유한공사,900030,0,0
00102645,글로스텍,012410,0,0
00844884,중국고섬공고유한공사,950070,0,0
00592592,코리아퍼시픽06호선박투자회사,093410,0,0
00268437,나노트로닉스,010670,0,0
00798284,미래에셋제1호기업인수목적,121950,0,0
00164195,에이원마이크로,037380,0,0
00264811,에이프로테크놀로지,045470,0,0
00208301,성우몰드,053440,0,0
00676380,모린스,110310,0,0
00543231,디지텍시스템스,091690,0,0
00103121,세븐코스프,017160,0,0
00122436,배명금속,011800,0,0
00505189,동북아4호선박투자회사,080970,0,0
00271413,사라콤,040020,0,0
00245296,폴리플러스,065610,0,0
00188122,하나물산,036280,0,0
00480905,영찬테크,085990,0,0
00890333,케이비부국제1호개발전문위탁관리부동산투자회사,149130,0,0
00510534,아시아퍼시픽8호선박투자회사,081930,0,0
00150855,진흥저축은행,007200,0,0
00173634,에듀언스,009010,0,0
00830377,성융광전투자유한공사,900150,0,0
00224567,샤인시스템,066300,0,0
00582054,씨모텍,081090,0,0
00125929,에스컴,014900,0,0
00502793,아시아퍼시픽1호선박투자회사,080180,0,0
00505550,아시아퍼시픽3호선박투자회사,081200,0,0
00104704,한국저축은행,025610,0,0
00361035,미리넷,056710,0,0
00630111,3노드디지탈그룹유한공사,900010,0,0
00264802,유일엔시스,038720,0,0
00399773,케이피케미칼,064420,0,0
00257529,이루넷,041030,0,0
00804114,대신증권그로쓰알파기업인수목적,123550,0,0
00416706,유에이블,071530,0,0
00121251,네오퍼플,028090,0,0
00173324,경윤하이드로에너지,019120,0,0
00121729,롯데미도파,004010,0,0
00808226,한화에스브이명장제1호기업인수목적,124050,0,0
00162577,셀텍,019260,0,0
00812229,에스비아이앤솔로몬드림기업인수목적,123910,0,0
00351153,위다스,056810,0,0
00126885,에스와이코퍼레이션,008080,0,0
00264741,어울림네트웍스,042820,0,0
00266989,에이디모터스,038120,0,0
00260693,평안물산,037240,0,0
00267951,아큐텍,013780,0,0
00132114,선진지주,014300,0,0
00804983,히든챔피언제1호기업인수목적,123160,0,0
00502474,동북아2호선박투자회사,080030,0,0
00579379,금강제강,105070,0,0
00264857,아라온테크,041060,0,0
00375302,우리금융지주,053000,0,0
00252658,코리언일랙트로닉스파워소스,046810,0,0
00264848,대국,042340,0,0
00138376,쎄라텍,041550,0,0
00251190,글로웍스,034600,0,0
00694003,중국식품포장유한공사,900060,0,0
00505170,동북아3호선박투자회사,080960,0,0
00259439,지아이바이오,035450,0,0
00207436,알에스넷,046430,0,0
00408585,나이스메탈,072530,0,0
00111829,대웅바이오,016890,0,0
00956028,엑세스바이오,950130,0,0
00115038,하나IB증권,003330,0,0
00288653,퓨쳐비젼,042570,0,0
00303837,이레전자산업,045310,0,0
00330017,레이더스컴퍼니,047420,0,0
00264769,포이보스,038810,0,0
00308948,미디어코프,053890,0,0
00321222,케이디세코,073780,0,0
00361202,이노블루,066200,0,0
00450728,도움,078610,0,0
00535773,엑스씨이,081500,0,0
00152950,코오롱유화,011020,0,0
00296069,세라온홀딩스,050600,0,0
00521956,현대경매부동산일호투자회사,083160,0,0
00360540,우수씨엔에스,060550,0,0
00593519,동북아31호선박투자회사,093730,0,0
00194372,후야인포넷,032050,0,0
00154693,이레아이엔씨,036900,0,0
00106650,카스코,005330,0,0
00368791,모델라인,064720,0,0
00220552,청람디지탈,035270,0,0
00301626,플래닛팔이,057330,0,0
00294371,한텔,041940,0,0
00353683,코스모스피엘씨,053170,0,0
00252375,나노하이텍,071360,0,0
00260903,쓰리소프트,036360,0,0
00261461,트라이콤,038410,0,0
00265218,케이엔에스홀딩스,036760,0,0
00471989,지비에스,076170,0,0
00306986,피더블유제네틱스,065910,0,0
00356644,엠텍반도체,054440,0,0
00305695,세니콘,056060,0,0
00151252,에스와이,004530,0,0
00257051,유씨아이콜스,065810,0,0
00459589,코크렙제3호CR리츠,073530,0,0
00264839,아이비진,039060,0,0
00366164,아이티센네트웍스,057110,0,0
00436728,리얼티코리아제1호기업구조조정부동산투자,072450,0,0
00136235,BHK,003990,0,0
00328854,포넷,048270,0,0
00120960,맥슨텔레콤,009890,0,0
00220446,예일바이오텍,054250,0,0
00119733,엔토리노,032590,0,0
00119423,두림티앤씨,033330,0,0
00557067,동북아27호선박투자회사,089170,0,0
00557058,동북아28호선박투자회사,089180,0,0
00557030,동북아30호선박투자회사,089200,0,0
00557049,동북아29호선박투자회사,089190,0,0
00244330,현주컴퓨터,038960,0,0
00120100,LG석유화학,012990,0,0
00246657,오브제,058680,0,0
00130037,휴닉스,009790,0,0
00405074,세이프아시아,066330,0,0
00398534,코크렙제1호기업구조조정부동산투자회사,067910,0,0
00234449,제이엠피,054790,0,0
00165200,위너스인프라인,005760,0,0
00150183,AP우주통신,015670,0,0
00268482,조이토토,044370,0,0
00363033,한도하이테크,060660,0,0
00364227,에너윈,055970,0,0
00458915,유레스메리츠제1호,073470,0,0
00386876,교보메리츠퍼스트기업구조조정부동산투자회사,064900,0,0
00163044,한일약품공업,003040,0,0
00543073,굿앤리치부동산공경매투자회사1호,085450,0,0
00160445,한국합섬,025830,0,0
00554468,굿앤리치부동산공경매투자회사2호,088510,0,0
00165565,디에스피이엔티,016040,0,0
00300256,시큐어소프트,037060,0,0
00138491,동부일렉트로닉스,001830,0,0
00102821,고려시멘트,003660,0,0
00377814,베스트플로우,060410,0,0
00364670,쿨투,056020,0,0
00143013,우영,012460,0,0
00263991,모빌링크텔레콤,041310,0,0
00105183,극동제혁,010200,0,0
00173254,한마음상호저축은행,025450,0,0
00101637,그로웰전자,009220,0,0
00124513,부흥,003930,0,0
00139418,알루코,021570,0,0
00154417,퍼시픽글라스,009080,0,0
00119362,아이인프라,008780,0,0
00140353,씨크롭,016970,0,0
00170451,외환신용카드,038400,0,0
00267793,삼화기연,033210,0,0
00260639,대흥멀티미디어통신,037250,0,0
00153852,텔슨정보통신,018180,0,0
00248956,비이티,036820,0,0
00390028,코오롱인터내셔널,063510,0,0
00260888,엔써커뮤니티,037750,0,0
00275710,써미트테크놀로지,039000,0,0
00172103,코리아이앤디,027440,0,0
00263955,트래픽아이티에스,038050,0,0
00261601,호성,035870,0,0
00265254,넥스텔,037220,0,0
00255266,쓰리알,037730,0,0
00259916,그로웰텔레콤,035780,0,0
00131434,서통,001150,0,0
00271352,테크메이트,043690,0,0
00244932,한아시스템,036020,0,0
00348052,엔에스아이,053250,0,0
00367598,케이티씨텔레콤,055810,0,0
00267720,신한SIT,054530,0,0
00147949,스마텔,004190,0,0
00203458,동방라이텍,025690,0,0
00130000,아이텍스필,008030,0,0
00145534,이수세라믹,032180,0,0
00425360,코크렙제2호기업구조조정부동산투자회사,070540,0,0
00141334,영풍산업,002850,0,0
00384452,모닷텔,048150,0,0
00103583,광덕물산,003590,0,0
00162142,동원증권,005890,0,0
00236021,우주통신,054080,0,0
00106483,기라정보통신,019930,0,0
00208374,텔슨전자,027350,0,0
00309983,하이콤정보통신,048540,0,0
00277727,미래에셋굿라이프혼합형자녀를위한펀드5-1,037500,0,0
00136217,한메엔에스,006150,0,0
00229827,이지클럽,038980,0,0
00247902,넷컴스토리지,037010,0,0
00318477,모디아,046000,0,0
00246815,성진산업,037650,0,0
00260921,아이엠아이티,038100,0,0
00247762,맥시스템,036880,0,0
00350224,슈마일렉트론,056500,0,0
00101992,센추리,006750,0,0
00151614,베네데스하이텍,009360,0,0
00179832,에스오케이,032610,0,0
00241120,세원텔레콤,036910,0,0
00277985,한강구조조정기금,036060,0,0
00325918,케이엔티,036590,0,0
00110981,대아리드선,009940,0,0
00116499,동신제약,006600,0,0
00104467,국민은행,031150,0,0
00257361,월드텔레콤,047610,0,0
00358730,업필,054370,0,0
00248406,화림모드,045920,0,0
00348788,디이시스,053200,0,0
00110963,대아건설,000380,0,0
00149840,중앙제지,005600,0,0
00267021,창민테크,042960,0,0
00330406,씨제이엔터테인먼트,049370,0,0
00110079,대백쇼핑,027700,0,0
00141440,지니웍스,036600,0,0
00135670,신광기업,001580,0,0
00144933,유진종합개발,023420,0,0
00371139,휘튼,066480,0,0
00218654,엠바이엔,031970,0,0
00115852,두산건설,002950,0,0
00113696,대호,001980,0,0
00253514,한신코퍼레이션,037120,0,0
00105509,금강화섬,010730,0,0
00163178,우리증권,001280,0,0
00264185,피코소프트,039580,0,0
00265157,바이오시스,035960,0,0
00270405,윌텍정보통신,039390,0,0
00125406,삼도물산,002930,0,0
00258731,현대멀티캡,035910,0,0
00822572,씨아이에스,144630,0,0
00423609,LG생명과학,068870,0,0
00580603,코리아퍼시픽01호선박투자회사,090970,0,0
00580612,코리아퍼시픽02호선박투자회사,090980,0,0
00317830,신양오라컴디스플레이,086830,0,0
00311030,미래에셋증권,037620,0,0
00439053,이룸지엔지,050640,0,0
00992312,에스와이이노베이션,194860,0,0
00580621,코리아퍼시픽03호선박투자회사,090990,0,0
00580630,코리아퍼시픽04호선박투자회사,091000,0,0
00262123,유아이에너지,050050,0,0
00533696,아시아퍼시픽14호선박투자회사,083610,0,0
00140362,제이에스전선,005560,0,0
00533757,아시아퍼시픽13호선박투자회사,083600,0,0
00533580,아시아퍼시픽10호선박투자회사,083570,0,0
01041217,현대에이블기업인수목적1호,204760,0,0
00533793,아시아퍼시픽11호선박투자회사,083580,0,0
00533836,아시아퍼시픽12호선박투자회사,083590,0,0
00144766,호반산업,004320,0,0
00525527,실리콘화일,082930,0,0
00372989,비엔씨컴퍼니,058370,0,0
00529523,동북아11호선박투자회사,083360,0,0
00526474,동북아14호선박투자회사,083390,0,0
00302801,디아이디,074130,0,0
00124018,부산방직공업,025270,0,0
00255071,현대에이치씨엔동작방송,034750,0,0
00364926,플렉스컴,065270,0,0
00350491,웹솔루스,160350,0,0
00450214,마이스코,088700,0,0
01022054,솔트웍스,222520,0,0
00164955,현대페인트,011720,0,0
00790501,한진해운,117930,0,0
00272412,글라소울,045050,0,0
00207542,팬택자산관리,025930,0,0
00394778,케이엔씨글로벌,068150,0,0
00446460,아이디에스,078780,0,0
00188946,훈영,017170,0,0
00137702,한솔아트원제지,007190,0,0
00418476,엠제이비,074150,0,0
00587101,바다로3호선박투자회사,092630,0,0
00351047,아이팩토리,053810,0,0
00778040,거북선5호선박투자회사,114130,0,0
00778059,거북선6호선박투자회사,114140,0,0
00126229,삼성물산,000830,0,0
00496003,피엘에이,082390,0,0
00359030,닉스테크,063840,0,0
00510914,아시아퍼시픽9호선박투자회사,081940,0,0
00697329,거북선4호선박투자회사,108890,0,0
00149664,중앙건설,015110,0,0
00318839,미래에셋새천년코리아벤처펀드일호,042950,0,0
00130897,하나은행,002860,0,0
00183260,에이스하이텍,071930,0,0
00246347,태창파로스,039850,0,0
00599230,평산차업집단유한공사,950010,0,0
00970277,스탠다드펌,179280,0,0
00122922,벽산건설,002530,0,0
00116860,NH농협증권,016420,0,0
00505569,아시아퍼시픽4호선박투자회사,081210,0,0
00160612,한화화인케미칼,025850,0,0
00659435,정다운,224090,0,0
00232317,지오엠씨,033030,0,0
00130860,에듀패스,031950,0,0
00113632,아이디에이치,026230,0,0
00837680,거북선7호선박투자회사,134000,0,0
00130815,서울상호저축은행,016560,0,0
00248123,와이즈파워,040670,0,0
00788807,코크렙제15호기업구조조정부동산투자회사,121550,0,0
00270432,티브로드한빛방송,043890,0,0
00648697,거북선3호선박투자회사,102000,0,0
00165529,동성하이켐,013450,0,0
00419989,클루넷,067130,0,0
00637114,코리아퍼시픽07호선박투자회사,099210,0,0
00361114,씨유전자,056340,0,0
00125628,삼목강업,158380,0,0
00265227,에스비엠,037630,0,0
00267669,솔빛미디어,044440,0,0
00693800,에프지엔개발전문자기관리부동산투자회사,119250,0,0
00991012,판타지오,187770,0,0
00164469,현대하이스코,010520,0,0
00586652,거북선1호선박투자회사,092970,0,0
00132105,삼양제넥스,003940,0,0
00345657,코아에스앤아이,052350,0,0
00810531,자원메디칼,181980,0,0
00127370,삼우이엠씨,026250,0,0
00261124,어울림정보기술,038320,0,0
00244729,티브로드도봉강북방송,035210,0,0
00138127,티이씨앤코,008900,0,0
00156521,화인자산관리,010460,0,0
00446831,세실,084450,0,0
00127024,삼양엔텍,008720,0,0
00120377,로케트전기,000420,0,0
00136970,신일건업,014350,0,0
00148328,제일모직,001300,0,0
00842479,퓨얼셀파워,139170,0,0
00907660,아루히,950100,0,0
00351269,지티앤티,053870,0,0
00350251,모아에스앤에스,052880,0,0
00206127,어울림엘시스,033280,0,0
00846396,이코리아자기관리부동산투자회사,138440,0,0
00144155,SK,003600,0,0
00678281,에이치앤아이,103650,0,0
00314888,디에스,051710,0,0
00653990,유니드코리아,110500,0,0
00451116,아이레보,072430,0,0
00159926,포스코티엠씨,010150,0,0
00648688,거북선2호선박투자회사,101380,0,0
00512550,아시아퍼시픽5호선박투자회사,082240,0,0
00512532,아시아퍼시픽7호선박투자회사,082260,0,0
00512541,아시아퍼시픽6호선박투자회사,082250,0,0
01047929,에스케이제1호기업인수목적,207930,0,0
01064315,대우기업인수목적3호,215580,0,0
01047567,엔에이치에스엘기업인수목적,207720,0,0
01043871,케이티비기업인수목적1호,204650,0,0
01065536,미래에셋제3호기업인수목적,215750,0,0
00636045,넥솔론,110570,0,0
00632331,디피앤케이,189700,0,0
00974459,비앤에스미디어,156170,0,0
00461690,세화피앤씨,085980,0,0
01111057,에스지에이시스템즈,232290,0,0
00653112,미래자원엠엘,233190,0,0
00823687,웨이포트유한공사,900130,0,0
00318538,아스팩오일,232360,0,0
00855145,하이골드오션2호선박투자회사,139200,0,0
01046179,골든브릿지제2호기업인수목적,206660,0,0
00110495,대성합동지주,005620,0,0
00722500,중국원양자원유한공사,900050,0,0
01018167,캐로스,260490,0,0
00533678,아시아퍼시픽15호선박투자회사,083620,0,0
01047716,하나머스트3호기업인수목적,208870,0,0
00686147,신성에프에이,104120,0,0
00686068,신성이엔지,104110,0,0
00783246,글로벌에스엠,900070,0,0
00163619,한진피앤씨,061460,0,0
00967778,나이코,192240,0,0
01038161,대우기업인수목적2호,204440,0,0
00267960,에스에스컴텍,036500,0,0
00529310,동북아10호선박투자회사,083350,0,0
01080410,골든브릿지제3호기업인수목적,219580,0,0
00413824,제이앤유글로벌,086200,0,0
01090301,케이비제8호기업인수목적,222390,0,0
01010572,패션플랫폼,256090,0,0
01075047,키움제3호기업인수목적,218710,0,0
01089828,유진기업인수목적3호,221200,0,0
01087079,한화에이스기업인수목적2호,219860,0,0
01072660,엔에이치기업인수목적7호,217810,0,0
01091391,교보5호기업인수목적,223040,0,0
01089961,케이비드림투게더제3호기업인수목적,221950,0,0
01089387,유안타제2호기업인수목적,219960,0,0
01111765,에스엠로보틱스,252940,0,0
01115257,시냅스엠,246830,0,0
00408336,인산가,062580,0,0
01109186,동부제4호기업인수목적,230490,0,0
01095892,태경피엔에스,235090,0,0
00130949,카카오엠,016170,0,0
00202778,썬코어,051170,0,0
01090921,케이엠제약,237720,0,0
01102800,키움제4호기업인수목적,226850,0,0
00148717,도레이케미칼,008000,0,0
00959265,디와이엘엔제이,207230,0,0
00447478,엔에스브이,095300,0,0
00163789,심팩메탈,090730,0,0
00838421,씨제이이앤엠,130960,0,0
01094565,이베스트기업인수목적3호,225440,0,0
00842327,완리인터내셔널홀딩스,900180,0,0
00156044,하림홀딩스,024660,0,0
00109170,대덕GDS,004130,0,0
00207223,위너지스,026260,0,0
00454265,스틸플라워,087220,0,0
01170962,GRT,900290,0,0
00348177,트레이스,052290,0,0
01111020,케이비제9호기업인수목적,232270,0,0
01117103,하이에이아이1호기업인수목적,235010,0,0
00264644,넥스콘테크놀러지,038990,0,0
00334244,덴소코리아,047060,0,0
00535719,프렉코,082220,0,0
00790121,차이나하오란리사이클링유한공사,900090,0,0
00569992,원익테라세미콘,123100,0,0
00925453,나무기술,167380,0,0
01130937,한국제4호기업인수목적,240540,0,0
00232496,씨그널엔터테인먼트그룹,099830,0,0
01088458,극동자동화,272420,0,0
00108047,세원화성,007910,0,0
00600013,맵스리얼티1,094800,0,0
00609254,세왕,111610,0,0
01117495,에스와이제이,251540,0,0
00835734,피엠디아카데미,144740,0,0
01119217,본느,242420,0,0
00865382,트러스와이제7호위탁관리부동산투자회사,140890,0,0
00149877,중앙바이오텍,015170,0,0
00123514,보진재,030950,0,0
01139266,로스웰,900260,0,0
01018954,제이에스피브이,250300,0,0
00921475,자비스,230400,0,0
01199985,미래에셋대우기업인수목적1호,265480,0,0
00619020,세종머티리얼즈,135270,0,0
01179839,신한제3호기업인수목적,257730,0,0
01095397,줌인터넷,229480,0,0
01051339,한국비엔씨,226610,0,0
01113277,인프라웨어테크놀러지,247300,0,0
01197428,한화에이스기업인수목적3호,264290,0,0
00252755,씨앤케이인터내셔널,039530,0,0
01181940,아이엘사이언스,122050,0,0
00580180,포인트엔지니어링,176560,0,0
00473400,한컴지엠디,077280,0,0
00100717,아이이,023430,0,0
00503899,사조해표,079660,0,0
00133317,에스티씨라이프,026220,0,0
01201581,한화수성기업인수목적,265920,0,0
00200956,현대정보기술,026180,0,0
01111570,에스케이제3호기업인수목적,232330,0,0
01113781,영현무역,242850,0,0
01212383,엔케이맥스,262760,0,0
01194759,대신밸런스제4호기업인수목적,262830,0,0
00527880,썬테크놀로지스,122800,0,0
00117638,동양텔레콤,007150,0,0
01063963,유쎌,252370,0,0
00656340,소프트캠프,210610,0,0
01194892,알로이스,271400,0,0
00222806,에임하이글로벌,043580,0,0
01234525,한국제5호기업인수목적,271740,0,0
00389679,해피드림,065180,0,0
00526465,동북아13호선박투자회사,083380,0,0
00324104,디케이씨,047440,0,0
00410678,다린,204690,0,0
00291152,디비엘,041500,0,0
00930321,하이골드오션8호국제선박투자회사,159650,0,0
00307037,더스텔라,065310,0,0
00695464,차이나그레이트스타인터내셔널리미티드,900040,0,0
01245062,코오롱티슈진,950160,0,0
00123152,보루네오가구,004740,0,0
